date,vt1,vt1.5,vt2,vt2.5,vt3,ma1,ma2,ma3,ct1,ct2,ct3,ny1,ny2,ny3,pa1,pa2,pa3,de1,de2,de3,md1,md2,md3,vt1.cum,vt1.5.cum,vt2.cum,vt2.5.cum,vt3.cum,ma1.cum,ma2.cum,ma3.cum,ct1.cum,ct2.cum,ct3.cum,ny1.cum,ny2.cum,ny3.cum,pa1.cum,pa2.cum,pa3.cum,de1.cum,de2.cum,de3.cum,md1.cum,md2.cum,md3.cum,,,,,,,,,
3/13/23,0,0,0,0,0,0.864520992,0.864520992,0.864520992,2.313270363,2.313270363,2.313270363,0,0,0,0,0,0,1.632918991,1.632918991,1.632918991,2.019534071,2.019534071,2.019534071,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,943.3799747,706.5697498,395.8600257,789.3390343,632.8241835,417.1239696,652.5436196,524.3089684,400.1378188,618.5584719,493.2083647,274.3618699,1236.209548,939.9036358,643.737005,985.5523736,875.6693884,594.2478884,,,,,,,,,
3/14/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013457908,1.013457908,1.013457908,1.644946595,1.644946595,1.644946595,939.7749642,786.8749642,704.4749642,578.185831,503.9884255,943.3799747,706.5697498,395.8600257,789.3390343,632.8241835,417.1239696,652.5436196,524.3089684,400.1378188,618.5584719,493.2083647,274.3618699,1237.223006,940.9170937,644.7504629,987.1973202,877.314335,595.892835,,,,,,,,,
3/15/23,0.037591684,0.037591684,0.037591684,0.037591684,0.037591684,0,0,0,0,0,0,0,0,0,0.529815249,0.529815249,0.529815249,2.804753298,2.804753298,2.804753298,3.333833717,3.333833717,3.333833717,939.8125559,786.9125559,704.5125559,578.2234227,504.0260171,943.3799747,706.5697498,395.8600257,789.3390343,632.8241835,417.1239696,652.5436196,524.3089684,400.1378188,619.0882872,493.7381799,274.8916851,1240.027759,943.721847,647.5552162,990.5311539,880.6481687,599.2266687,,,,,,,,,
3/16/23,0,0,0,0,0,3.186688472,3.186688472,3.186688472,0,0,0,0,0,0,6.5882216,6.5882216,6.5882216,7.741775913,7.741775913,7.741775913,8.176044583,8.176044583,8.176044583,939.8125559,786.9125559,704.5125559,578.2234227,504.0260171,946.5666632,709.7564383,399.0467141,789.3390343,632.8241835,417.1239696,652.5436196,524.3089684,400.1378188,625.6765088,500.3264015,281.4799067,1247.769535,951.4636229,655.2969921,998.7071985,888.8242133,607.4027133,,,,,,,,,
3/17/23,0.617283653,0.617283653,0.617283653,0.617283653,0.617283653,3.785414979,3.785414979,3.785414979,2.248622552,2.248622552,2.248622552,3.201441944,3.201441944,3.201441944,5.45164385,5.45164385,5.45164385,11.9,11.9,11.9,11.656,11.656,11.656,940.4298395,787.5298395,705.1298395,578.8407063,504.6433008,950.3520782,713.5418533,402.8321291,791.5876569,635.0728061,419.3725922,655.7450615,527.5104104,403.3392607,631.1281526,505.7780454,286.9315506,1259.669535,963.3636229,667.1969921,1010.363198,900.4802133,619.0587133,,,,,,,,,
3/18/23,0.639068187,0.639068187,0.639068187,0.639068187,0.639068187,2.40809909,2.40809909,2.40809909,5.08304299,5.08304299,5.08304299,2.143844856,2.143844856,2.143844856,0,0,0,8.540567142,8.540567142,8.540567142,8.0893,8.0893,8.0893,941.0689077,788.1689077,705.7689077,579.4797745,505.282369,952.7601772,715.9499524,405.2402282,796.6706999,640.1558491,424.4556352,657.8889064,529.6542552,405.4831056,631.1281526,505.7780454,286.9315506,1268.210103,971.90419,675.7375592,1018.452498,908.5695133,627.1480133,,,,,,,,,
3/19/23,0,0,0,0,0,0,0,0,2.134294629,2.134294629,2.134294629,0,0,0,0,0,0,0,0,0,0.753123764,0.753123764,0.753123764,941.0689077,788.1689077,705.7689077,579.4797745,505.282369,952.7601772,715.9499524,405.2402282,798.8049945,642.2901437,426.5899298,657.8889064,529.6542552,405.4831056,631.1281526,505.7780454,286.9315506,1268.210103,971.90419,675.7375592,1019.205622,909.322637,627.901137,,,,,,,,,
3/20/23,0.382716201,0.382716201,0.382716201,0.382716201,0.382716201,3.054503218,3.054503218,3.054503218,0,0,0,0,0,0,2.184144319,2.184144319,2.184144319,2.708118481,2.708118481,2.708118481,2.440524121,2.440524121,2.440524121,941.4516239,788.5516239,706.1516239,579.8624907,505.6650852,955.8146805,719.0044556,408.2947314,798.8049945,642.2901437,426.5899298,657.8889064,529.6542552,405.4831056,633.3122969,507.9621897,289.1156949,1270.918221,974.6123085,678.4456777,1021.646146,911.7631612,630.3416612,,,,,,,,,
3/21/23,0.786090712,0.786090712,0.786090712,0.786090712,0.786090712,5.963245546,5.963245546,5.963245546,1.880855552,1.880855552,1.880855552,1.840099642,1.840099642,1.840099642,5.580200964,5.580200964,5.580200964,6.95910776,6.95910776,6.95910776,7.277098826,7.277098826,7.277098826,942.2377146,789.3377146,706.9377146,580.6485814,506.4511759,961.777926,724.9677011,414.257977,800.6858501,644.1709993,428.4707853,659.729006,531.4943549,407.3232052,638.8924979,513.5423907,294.6958958,1277.877329,981.5714163,685.4047855,1028.923245,919.04026,637.61876,,,,,,,,,
3/22/23,0,0,0,0,0,8.407847981,8.407847981,8.407847981,7.122855052,7.122855052,7.122855052,5.189220311,5.189220311,5.189220311,8.516765836,8.516765836,8.516765836,11.4934226,11.4934226,11.4934226,11.9441447,11.9441447,11.9441447,942.2377146,789.3377146,706.9377146,580.6485814,506.4511759,970.185774,733.3755491,422.665825,807.8087051,651.2938543,435.5936404,664.9182263,536.6835752,412.5124255,647.4092637,522.0591565,303.2126617,1289.370751,993.0648389,696.8982081,1040.86739,930.9844047,649.5629047,,,,,,,,,
3/23/23,0.65122436,0.65122436,0.65122436,0.65122436,0.65122436,11.85,11.85,11.85,9.458539059,9.458539059,9.458539059,7.589469561,7.589469561,7.589469561,13.9,13.9,13.9,21.2,21.2,21.2,21.385,21.385,21.385,942.888939,789.988939,707.588939,581.2998058,507.1024003,982.035774,745.2255491,434.515825,817.2672442,660.7523934,445.0521795,672.5076959,544.2730447,420.1018951,661.3092637,535.9591565,317.1126617,1310.570751,1014.264839,718.0982081,1062.25239,952.3694047,670.9479047,,,,,,,,,
3/24/23,0,0,0,0,0,5.35083241,5.35083241,5.35083241,5.73746016,5.73746016,5.73746016,6.337701836,6.337701836,6.337701836,4.099918142,4.099918142,4.099918142,16.85,16.85,16.85,13.0969,13.0969,13.0969,942.888939,789.988939,707.588939,581.2998058,507.1024003,987.3866064,750.5763815,439.8666574,823.0047043,666.4898535,450.7896396,678.8453977,550.6107466,426.4395969,665.4091819,540.0590746,321.2125798,1327.420751,1031.114839,734.9482081,1075.34929,965.4663047,684.0448047,,,,,,,,,
3/25/23,0,0,0,0,0,0,0,0,3.700650252,3.700650252,3.700650252,0.58304299,0.58304299,0.58304299,1.735351477,1.735351477,1.735351477,12.6,12.6,12.6,6.5566,6.5566,6.5566,942.888939,789.988939,707.588939,581.2998058,507.1024003,987.3866064,750.5763815,439.8666574,826.7053546,670.1905038,454.4902899,679.4284407,551.1937896,427.0226399,667.1445334,541.7944261,322.9479313,1340.020751,1043.714839,747.5482081,1081.90589,972.0229047,690.6014047,,,,,,,,,
3/26/23,1.175478039,1.175478039,1.175478039,1.175478039,1.175478039,7.414662959,7.414662959,7.414662959,0.152846353,0.152846353,0.152846353,1.508835339,1.508835339,1.508835339,6.655949703,6.655949703,6.655949703,12.3,12.3,12.3,13.1275,13.1275,13.1275,944.064417,791.164417,708.764417,582.4752838,508.2778783,994.8012694,757.9910445,447.2813203,826.8582009,670.3433501,454.6431362,680.9372761,552.7026249,428.5314752,673.8004831,548.4503758,329.603881,1352.320751,1056.014839,759.8482081,1095.03339,985.1504047,703.7289047,,,,,,,,,
3/27/23,1.520203056,1.520203056,1.520203056,1.520203056,1.520203056,6.354436787,6.354436787,6.354436787,7.038577238,7.038577238,7.038577238,3.189220311,3.189220311,3.189220311,6.31457725,6.31457725,6.31457725,11.65572568,11.65572568,11.65572568,12.02635731,12.02635731,12.02635731,945.5846201,792.6846201,710.2846201,583.9954869,509.7980814,1001.155706,764.3454813,453.6357571,833.8967782,677.3819274,461.6817135,684.1264964,555.8918452,431.7206955,680.1150603,554.7649531,335.9184583,1363.976477,1067.670565,771.5039337,1107.059747,997.176762,715.755262,,,,,,,,,
3/28/23,0,0,0,0,0,3.932731888,3.932731888,3.932731888,7.038577238,7.038577238,7.038577238,2.313270363,2.313270363,2.313270363,3.963314238,3.963314238,3.963314238,6.944243657,6.944243657,6.944243657,7.410468967,7.410468967,7.410468967,945.5846201,792.6846201,710.2846201,583.9954869,509.7980814,1005.088438,768.2782132,457.568489,840.9353554,684.4205046,468.7202907,686.4397667,558.2051156,434.0339659,684.0783746,558.7282673,339.8817725,1370.920721,1074.614808,778.4481774,1114.470216,1004.587231,723.165731,,,,,,,,,
3/29/23,2.484366608,2.484366608,2.484366608,2.484366608,2.484366608,4.654585549,4.654585549,4.654585549,0.93735301,0.93735301,0.93735301,0.530754736,0.530754736,0.530754736,3.368903498,3.368903498,3.368903498,7.386871377,7.386871377,7.386871377,7.04234799,7.04234799,7.04234799,948.0689867,795.1689867,712.7689867,586.4798535,512.282448,1009.743024,772.9327987,462.2230746,841.8727084,685.3578576,469.6576437,686.9705215,558.7358703,434.5647206,687.4472781,562.0971708,343.250676,1378.307592,1082.00168,785.8350488,1121.512564,1011.629579,730.2080789,,,,,,,,,
3/30/23,0,0,0,0,0,0.088222643,0.088222643,0.088222643,3.259588685,3.259588685,3.259588685,2.204199812,2.204199812,2.204199812,1.034141971,1.034141971,1.034141971,3.587702283,3.587702283,3.587702283,3.706384002,3.706384002,3.706384002,948.0689867,795.1689867,712.7689867,586.4798535,512.282448,1009.831246,773.0210214,462.3112972,845.1322971,688.6174463,472.9172324,689.1747213,560.9400701,436.7689205,688.48142,563.1313128,344.284818,1381.895294,1085.589382,789.4227511,1125.218948,1015.335963,733.914463,,,,,,,,,
3/31/23,0,0,0,0,0,1.661788362,1.661788362,1.661788362,0,0,0,0,0,0,2.071222257,2.071222257,2.071222257,11.06799162,11.06799162,11.06799162,10.76922125,10.76922125,10.76922125,948.0689867,795.1689867,712.7689867,586.4798535,512.282448,1011.493035,774.6828097,463.9730856,845.1322971,688.6174463,472.9172324,689.1747213,560.9400701,436.7689205,690.5526423,565.202535,346.3560402,1392.963286,1096.657373,800.4907427,1135.988169,1026.105184,744.6836842,,,,,,,,,
4/1/23,8.865204186,8.865204186,8.865204186,8.865204186,8.865204186,8.452275216,8.452275216,8.452275216,1.038577238,1.038577238,1.038577238,4.999307264,4.999307264,4.999307264,14.6164971,14.6164971,14.6164971,20.7,20.7,20.7,19.909,19.909,19.909,956.9341909,804.0341909,721.6341909,595.3450577,521.1476522,1019.94531,783.1350849,472.4253608,846.1708744,689.6560235,473.9558096,694.1740285,565.9393774,441.7682277,705.1691394,579.8190321,360.9725373,1413.663286,1117.357373,821.1907427,1155.897169,1046.014184,764.5926842,,,,,,,,,
4/2/23,0,0,0,0,0,2.866787144,2.866787144,2.866787144,9.75508258,9.75508258,9.75508258,10.71674792,10.71674792,10.71674792,2.739286753,2.739286753,2.739286753,6.074254565,6.074254565,6.074254565,6.550946324,6.550946324,6.550946324,956.9341909,804.0341909,721.6341909,595.3450577,521.1476522,1022.812097,786.0018721,475.2921479,855.9259569,699.4111061,483.7108922,704.8907765,576.6561253,452.4849756,707.9084261,582.5583189,363.7118241,1419.737541,1123.431628,827.2649972,1162.448116,1052.565131,771.1436305,,,,,,,,,
4/3/23,3.408292225,3.408292225,3.408292225,3.408292225,3.408292225,5.245724691,5.245724691,5.245724691,1.189914227,1.189914227,1.189914227,0,0,0,9.135734986,9.135734986,9.135734986,9.988223252,9.988223252,9.988223252,11.51049972,11.51049972,11.51049972,960.3424831,807.4424831,725.0424831,598.7533499,524.5559444,1028.057822,791.2475968,480.5378726,857.1158712,700.6010203,484.9008064,704.8907765,576.6561253,452.4849756,717.0441611,591.6940539,372.8475591,1429.725764,1133.419851,837.2532205,1173.958615,1064.07563,782.6541302,,,,,,,,,
4/4/23,5.218054236,5.218054236,5.218054236,5.218054236,5.218054236,12.29212692,12.29212692,12.29212692,2.700650252,2.700650252,2.700650252,9.000591545,9.000591545,9.000591545,16.44677166,16.44677166,16.44677166,26.25,26.25,26.25,25.759,25.759,25.759,965.5605373,812.6605373,730.2605373,603.9714041,529.7739986,1040.349949,803.5397237,492.8299995,859.8165214,703.3016706,487.6014567,713.891368,585.6567169,461.4855672,733.4909328,608.1408255,389.2943307,1455.975764,1159.669851,863.5032205,1199.717615,1089.83463,808.4131302,,,,,,,,,
4/5/23,1.945005002,1.945005002,1.945005002,1.945005002,1.945005002,4.827367499,4.827367499,4.827367499,11.08983269,11.08983269,11.08983269,12,12,12,20.6,20.6,20.6,29.6,29.6,29.6,31.015,31.015,31.015,967.5055423,814.6055423,732.2055423,605.9164091,531.7190036,1045.177316,808.3670912,497.657367,870.9063541,714.3915033,498.6912894,725.891368,597.6567169,473.4855672,754.0909328,628.7408255,409.8943307,1485.575764,1189.269851,893.1032205,1230.732615,1120.84963,839.4281302,,,,,,,,,
4/6/23,11.2,11.2,11.2,11.2,11.2,11.95085694,11.95085694,11.95085694,0.876043121,0.876043121,0.876043121,20,20,20,15.5,15.5,15.5,31.4,31.4,31.4,30.691,30.691,30.691,978.7055423,825.8055423,743.4055423,617.1164091,542.9190036,1057.128173,820.3179481,509.608224,871.7823972,715.2675464,499.5673325,745.891368,617.6567169,493.4855672,769.5909328,644.2408255,425.3943307,1516.975764,1220.669851,924.5032205,1261.423615,1151.54063,870.1191302,,,,,,,,,
4/7/23,1.592937148,1.592937148,1.592937148,1.592937148,1.592937148,6.755342349,6.755342349,6.755342349,3.892565484,3.892565484,3.892565484,8.340099642,8.340099642,8.340099642,4.229484739,4.229484739,4.229484739,12.9,12.9,12.9,13.978,13.978,13.978,980.2984795,827.3984795,744.9984795,618.7093463,544.5119408,1063.883515,827.0732905,516.3635663,875.6749627,719.1601119,503.459898,754.2314677,625.9968165,501.8256668,773.8204175,648.4703103,429.6238155,1529.875764,1233.569851,937.4032205,1275.401615,1165.51863,884.0971302,,,,,,,,,
4/8/23,0.337640157,0.337640157,0.337640157,0.337640157,0.337640157,3.851041774,3.851041774,3.851041774,3.575929741,3.575929741,3.575929741,0,0,0,3.713405559,3.713405559,3.713405559,5.75,5.75,5.75,5.728227391,5.728227391,5.728227391,980.6361196,827.7361196,745.3361196,619.0469864,544.8495809,1067.734557,830.9243322,520.2146081,879.2508924,722.7360416,507.0358277,754.2314677,625.9968165,501.8256668,777.5338231,652.1837158,433.337221,1535.625764,1239.319851,943.1532205,1281.129843,1171.246858,889.8253576,,,,,,,,,
4/9/23,3.968131205,3.968131205,3.968131205,3.968131205,3.968131205,5.868473847,5.868473847,5.868473847,3.504172484,3.504172484,3.504172484,1.658467921,1.658467921,1.658467921,5.614612178,5.614612178,5.614612178,6.246102614,6.246102614,6.246102614,8.370658385,8.370658385,8.370658385,984.6042508,831.7042508,749.3042508,623.0151176,548.8177121,1073.603031,836.7928061,526.0830819,882.7550649,726.2402141,510.5400002,755.8899356,627.6552844,503.4841348,783.1484353,657.798328,438.9518332,1541.871866,1245.565954,949.3993231,1289.500501,1179.617516,898.196016,,,,,,,,,
4/10/23,8.762294686,8.762294686,8.762294686,8.762294686,8.762294686,10.51466194,10.51466194,10.51466194,3.415882573,3.415882573,3.415882573,4.052312203,4.052312203,4.052312203,9.406580787,9.406580787,9.406580787,8.602356574,8.602356574,8.602356574,8.546202371,8.546202371,8.546202371,993.3665455,840.4665455,758.0665455,631.7774123,557.5800068,1084.117693,847.307468,536.5977439,886.1709475,729.6560967,513.9558828,759.9422478,631.7075966,507.536447,792.555016,667.2049088,448.358414,1550.474223,1254.16831,958.0016797,1298.046704,1188.163718,906.7422184,,,,,,,,,
4/11/23,19.1,19.1,19.1,19.1,19.1,14.02838941,14.02838941,14.02838941,1.406029516,1.406029516,1.406029516,9.379828454,9.379828454,9.379828454,12.60632403,12.60632403,12.60632403,13.06150947,13.06150947,13.06150947,19.153,19.153,19.153,1012.466546,859.5665455,777.1665455,650.8774123,576.6800068,1098.146082,861.3358574,550.6261333,887.576977,731.0621262,515.3619123,769.3220762,641.0874251,516.9162754,805.1613401,679.8112328,460.964738,1563.535732,1267.22982,971.0631891,1317.199704,1207.316718,925.8952184,,,,,,,,,
4/12/23,15.35,15.35,15.35,15.35,15.35,25.2,25.2,25.2,15,15,15,12.61138541,12.61138541,12.61138541,27.15,27.15,27.15,27.3,27.3,27.3,28.558,28.558,28.558,1027.816546,874.9165455,792.5165455,666.2274123,592.0300068,1123.346082,886.5358574,575.8261333,902.576977,746.0621262,530.3619123,781.9334616,653.6988105,529.5276608,832.3113401,706.9612328,488.114738,1590.835732,1294.52982,998.3631891,1345.757704,1235.874718,954.4532184,,,,,,,,,
4/13/23,24.65,24.65,24.65,24.65,24.65,27.35,27.35,27.35,22.5,22.5,22.5,20,20,20,30.2,30.2,30.2,27.75,27.75,27.75,27.631,27.631,27.631,1052.466546,899.5665455,817.1665455,690.8774123,616.6800068,1150.696082,913.8858574,603.1761333,925.076977,768.5621262,552.8619123,801.9334616,673.6988105,549.5276608,862.5113401,737.1612328,518.314738,1618.585732,1322.27982,1026.113189,1373.388704,1263.505718,982.0842184,,,,,,,,,
4/14/23,23.3,23.3,23.3,23.3,23.3,31.8,31.8,31.8,37,37,37,24.5,24.5,24.5,24.35,24.35,24.35,28.7,28.7,28.7,28.522,28.522,28.522,1075.766546,922.8665455,840.4665455,714.1774123,639.9800068,1182.496082,945.6858574,634.9761333,962.076977,805.5621262,589.8619123,826.4334616,698.1988105,574.0276608,886.8613401,761.5112328,542.664738,1647.285732,1350.97982,1054.813189,1401.910704,1292.027718,1010.606218,,,,,,,,,
4/15/23,23.1,23.1,23.1,23.1,23.1,26.45,26.45,26.45,33,33,33,27.5,27.5,27.5,22.65,22.65,22.65,29.95,29.95,29.95,30.088,30.088,30.088,1098.866546,945.9665455,863.5665455,737.2774123,663.0800068,1208.946082,972.1358574,661.4261333,995.076977,838.5621262,622.8619123,853.9334616,725.6988105,601.5276608,909.5113401,784.1612328,565.314738,1677.235732,1380.92982,1084.763189,1431.998704,1322.115718,1040.694218,,,,,,,,,
4/16/23,22.45,22.45,22.45,22.45,22.45,23.6,23.6,23.6,21,21,21,27.5,27.5,27.5,21.85,21.85,21.85,26.95,26.95,26.95,26.902,26.902,26.902,1121.316546,968.4165455,886.0165455,759.7274123,685.5300068,1232.546082,995.7358574,685.0261333,1016.076977,859.5621262,643.8619123,881.4334616,753.1988105,629.0276608,931.3613401,806.0112328,587.164738,1704.185732,1407.87982,1111.713189,1458.900704,1349.017718,1067.596218,,,,,,,,,
4/17/23,14.8,14.8,14.8,14.8,14.8,13.75,13.75,13.75,14,14,14,21,21,21,5.582653844,5.582653844,5.582653844,20.8,20.8,20.8,22.537,22.537,22.537,1136.116546,983.2165455,900.8165455,774.5274123,700.3300068,1246.296082,1009.485857,698.7761333,1030.076977,873.5621262,657.8619123,902.4334616,774.1988105,650.0276608,936.9439939,811.5938867,592.7473919,1724.985732,1428.67982,1132.513189,1481.437704,1371.554718,1090.133218,,,,,,,,,
4/18/23,4.65,4.65,4.65,4.65,4.65,8.1,8.1,8.1,10,10,10,5.815823372,5.815823372,5.815823372,0.098524861,0.098524861,0.098524861,18.1,18.1,18.1,18.154,18.154,18.154,1140.766546,987.8665455,905.4665455,779.1774123,704.9800068,1254.396082,1017.585857,706.8761333,1040.076977,883.5621262,667.8619123,908.249285,780.0146339,655.8434842,937.0425188,811.6924115,592.8459167,1743.085732,1446.77982,1150.613189,1499.591704,1389.708718,1108.287218,,,,,,,,,
4/19/23,1.360441834,1.360441834,1.360441834,1.360441834,1.360441834,2.231222815,2.231222815,2.231222815,4.873438959,4.873438959,4.873438959,0.152846353,0.152846353,0.152846353,9.604830335,9.604830335,9.604830335,13.6343881,13.6343881,13.6343881,13.45838128,13.45838128,13.45838128,1142.126987,989.2269873,906.8269873,780.5378542,706.3404486,1256.627305,1019.81708,709.1073561,1044.950416,888.4355652,672.7353512,908.4021314,780.1674802,655.9963305,946.6473491,821.2972419,602.4507471,1756.720121,1460.414208,1164.247577,1513.050085,1403.1671,1121.7456,,,,,,,,,
4/20/23,3.304517032,3.304517032,3.304517032,3.304517032,3.304517032,12.10584407,12.10584407,12.10584407,3.772503212,3.772503212,3.772503212,1.375432353,1.375432353,1.375432353,20.85,20.85,20.85,21.65,21.65,21.65,24.301,24.301,24.301,1145.431504,992.5315044,910.1315044,783.8423712,709.6449657,1268.733149,1031.922924,721.2132002,1048.722919,892.2080684,676.5078545,909.7775637,781.5429126,657.3717629,967.4973491,842.1472419,623.3007471,1778.370121,1482.064208,1185.897577,1537.351085,1427.4681,1146.0466,,,,,,,,,
4/21/23,14.82746435,14.82746435,14.82746435,14.82746435,14.82746435,19.55,19.55,19.55,10.93218717,10.93218717,10.93218717,12.72776922,12.72776922,12.72776922,25.85,25.85,25.85,26.55,26.55,26.55,26.848,26.848,26.848,1160.258969,1007.358969,924.9589687,798.6698355,724.47243,1288.283149,1051.472924,740.7632002,1059.655106,903.1402555,687.4400416,922.5053329,794.2706818,670.0995321,993.3473491,867.9972419,649.1507471,1804.920121,1508.614208,1212.447577,1564.199085,1454.3161,1172.8946,,,,,,,,,
4/22/23,18.7,18.7,18.7,18.7,18.7,14.75,14.75,14.75,15,15,15,29,29,29,16.15,16.15,16.15,28.05,28.05,28.05,25.354,25.354,25.354,1178.958969,1026.058969,943.6589687,817.3698355,743.17243,1303.033149,1066.222924,755.5132002,1074.655106,918.1402555,702.4400416,951.5053329,823.2706818,699.0995321,1009.497349,884.1472419,665.3007471,1832.970121,1536.664208,1240.497577,1589.553085,1479.6701,1198.2486,,,,,,,,,
4/23/23,10.2,10.2,10.2,10.2,10.2,7.75,7.75,7.75,11.5,11.5,11.5,19.5,19.5,19.5,2.899033402,2.899033402,2.899033402,19.35,19.35,19.35,18.145,18.145,18.145,1189.158969,1036.258969,953.8589687,827.5698355,753.37243,1310.783149,1073.972924,763.2632002,1086.155106,929.6402555,713.9400416,971.0053329,842.7706818,718.5995321,1012.396383,887.0462753,668.1997805,1852.320121,1556.014208,1259.847577,1607.698085,1497.8151,1216.3936,,,,,,,,,
4/24/23,5.85,5.85,5.85,5.85,5.85,7.8,7.8,7.8,8.5,8.5,8.5,5.441716817,5.441716817,5.441716817,2.242456615,2.242456615,2.242456615,10.2,10.2,10.2,12.2428,12.2428,12.2428,1195.008969,1042.108969,959.7089687,833.4198355,759.22243,1318.583149,1081.772924,771.0632002,1094.655106,938.1402555,722.4400416,976.4470498,848.2123986,724.0412489,1014.638839,889.2887319,670.4422371,1862.520121,1566.214208,1270.047577,1619.940885,1510.0579,1228.6364,,,,,,,,,
4/25/23,5.388915903,5.388915903,5.388915903,5.388915903,5.388915903,6.127959523,6.127959523,6.127959523,7.288124779,7.288124779,7.288124779,2.779669087,2.779669087,2.779669087,4.065880054,4.065880054,4.065880054,8.803872959,8.803872959,8.803872959,10.08584985,10.08584985,10.08584985,1200.397885,1047.497885,965.0978846,838.8087514,764.6113459,1324.711109,1087.900884,777.1911597,1101.943231,945.4283803,729.7281664,979.2267188,850.9920677,726.820918,1018.704719,893.3546119,674.5081171,1871.323993,1575.018081,1278.85145,1630.026735,1520.14375,1238.72225,,,,,,,,,
4/26/23,7.619213858,7.619213858,7.619213858,7.619213858,7.619213858,8.104854666,8.104854666,8.104854666,7.605507167,7.605507167,7.605507167,3.700650252,3.700650252,3.700650252,9.051382409,9.051382409,9.051382409,11.03059325,11.03059325,11.03059325,14.1625,14.1625,14.1625,1208.017098,1055.117098,972.7170985,846.4279653,772.2305598,1332.815963,1096.005739,785.2960144,1109.548738,953.0338875,737.3336736,982.9273691,854.6927179,730.5215683,1027.756102,902.4059944,683.5594995,1882.354587,1586.048674,1289.882043,1644.189235,1534.30625,1252.88475,,,,,,,,,
4/27/23,8.884351539,8.884351539,8.884351539,8.884351539,8.884351539,11.3,11.3,11.3,9.5,9.5,9.5,3.93735301,3.93735301,3.93735301,9.578440279,9.578440279,9.578440279,18.15,18.15,18.15,18.28,18.28,18.28,1216.90145,1064.00145,981.60145,855.3123168,781.1149113,1344.115963,1107.305739,796.5960144,1119.048738,962.5338875,746.8336736,986.8647221,858.630071,734.4589213,1037.334542,911.9844346,693.1379398,1900.504587,1604.198674,1308.032043,1662.469235,1552.58625,1271.16475,,,,,,,,,
4/28/23,12.33068979,12.33068979,12.33068979,12.33068979,12.33068979,12.71692038,12.71692038,12.71692038,6.046561622,6.046561622,6.046561622,9.260741916,9.260741916,9.260741916,8.55,8.55,8.55,17.2,17.2,17.2,14.221,14.221,14.221,1229.23214,1076.33214,993.9321398,867.6430066,793.4456011,1356.832884,1120.022659,809.3129347,1125.0953,968.5804491,752.8802352,996.125464,867.8908129,743.7196632,1045.884542,920.5344346,701.6879398,1917.704587,1621.398674,1325.232043,1676.690235,1566.80725,1285.38575,,,,,,,,,
4/29/23,13.05,13.05,13.05,13.05,13.05,12.25,12.25,12.25,9,9,9,10,10,10,9.25,9.25,9.25,23.6,23.6,23.6,20.881,20.881,20.881,1242.28214,1089.38214,1006.98214,880.6930066,806.4956011,1369.082884,1132.272659,821.5629347,1134.0953,977.5804491,761.8802352,1006.125464,877.8908129,753.7196632,1055.134542,929.7844346,710.9379398,1941.304587,1644.998674,1348.832043,1697.571235,1587.68825,1306.26675,,,,,,,,,
4/30/23,13.55,13.55,13.55,13.55,13.55,9.2,9.2,9.2,10,10,10,8,8,8,9.7,9.7,9.7,20.65,20.65,20.65,20.908,20.908,20.908,1255.83214,1102.93214,1020.53214,894.2430066,820.0456011,1378.282884,1141.472659,830.7629347,1144.0953,987.5804491,771.8802352,1014.125464,885.8908129,761.7196632,1064.834542,939.4844346,720.6379398,1961.954587,1665.648674,1369.482043,1718.479235,1608.59625,1327.17475,,,,,,,,,
5/1/23,9.7,9.7,9.7,9.7,9.7,13,13,13,15,15,15,9.5,9.5,9.5,4.741776982,4.741776982,4.741776982,15.6,15.6,15.6,16.705,16.705,16.705,1265.53214,1112.63214,1030.23214,903.9430066,829.7456011,1391.282884,1154.472659,843.7629347,1159.0953,1002.580449,786.8802352,1023.625464,895.3908129,771.2196632,1069.576319,944.2262116,725.3797168,1977.554587,1681.248674,1385.082043,1735.184235,1625.30125,1343.87975,,,,,,,,,
5/2/23,8.35,8.35,8.35,8.35,8.35,7.25,7.25,7.25,10,10,10,6,6,6,0.944851177,0.944851177,0.944851177,14.25,14.25,14.25,14.338,14.338,14.338,1273.88214,1120.98214,1038.58214,912.2930066,838.0956011,1398.532884,1161.722659,851.0129347,1169.0953,1012.580449,796.8802352,1029.625464,901.3908129,777.2196632,1070.52117,945.1710628,726.324568,1991.804587,1695.498674,1399.332043,1749.522235,1639.63925,1358.21775,,,,,,,,,
5/3/23,9.3,9.3,9.3,9.3,9.3,9,9,9,4.604313682,4.604313682,4.604313682,3.870016939,3.870016939,3.870016939,1.174764772,1.174764772,1.174764772,9.5,9.5,9.5,11.539,11.539,11.539,1283.18214,1130.28214,1047.88214,921.5930066,847.3956011,1407.532884,1170.722659,860.0129347,1173.699614,1017.184763,801.4845489,1033.495481,905.2608298,781.0896801,1071.695935,946.3458276,727.4993327,2001.304587,1704.998674,1408.832043,1761.061235,1651.17825,1369.75675,,,,,,,,,
